mu,seed,ordered,fdom_mean,fdom_std
0.45,43,False,0.344000244140625,0.006272845437063434
0.45,44,False,0.34286295572916664,0.005536345874580852
0.45,45,False,0.34387003580729164,0.00473087385637346
0.45,46,False,0.3429056803385417,0.004836847333034669
0.45,47,False,0.34261474609375,0.005354412647143313
0.45,48,False,0.34137166341145836,0.003975992152280768
0.45,49,False,0.340740966796875,0.004159600007266639
0.45,5,False,0.3420206705729167,0.004939332844510069
0.45,50,False,0.34246826171875,0.005344951472262842
0.45,51,False,0.342510986328125,0.005460813985727538
0.45,52,False,0.3403422037760417,0.00405710385662826
0.45,53,False,0.34298502604166664,0.0036731040647132707
0.45,54,False,0.34185791015625,0.004824197540030656
0.45,55,False,0.3432393391927083,0.006609208145720895
0.45,56,False,0.341961669921875,0.004531071483997988
0.45,57,False,0.3420918782552083,0.004292818042322387
0.45,58,False,0.3427001953125,0.004481144475825027
0.45,59,False,0.34320271809895836,0.005048963576499652
0.45,6,False,0.34189046223958336,0.004520936094601592
0.45,60,False,0.3438517252604167,0.005594127256338998
0.45,61,False,0.341412353515625,0.004495772714032366
0.45,62,False,0.34437255859375,0.005856288520851859
0.45,63,False,0.34193522135416665,0.005176676866628174
0.45,7,False,0.3416524251302083,0.0037124390938197945
0.45,8,False,0.343560791015625,0.005296767397812566
0.45,9,False,0.34161783854166666,0.005021130826058828
0.4,0,False,0.34672648111979165,0.006355177181438282
0.4,1,False,0.34625040690104164,0.0059877009128893426
0.4,10,False,0.34571940104166665,0.007860985874178916
0.4,11,False,0.34544270833333335,0.00793552386431047
0.4,12,False,0.34344482421875,0.005564340129904284
0.4,13,False,0.34532063802083335,0.006989878931062758
0.4,14,False,0.34736531575520835,0.007567665040902464
0.4,15,False,0.3445536295572917,0.006314884260615757
0.4,16,False,0.3444417317708333,0.005872908610013298
0.4,17,False,0.34442342122395836,0.006929976604824169
0.4,18,False,0.3439412434895833,0.0076684018016727525
0.4,19,False,0.34568888346354165,0.007433799455711713
0.4,2,False,0.34481404622395834,0.006241834458908428
0.4,20,False,0.34717000325520836,0.00768499407677983
0.4,21,False,0.3446248372395833,0.0063686187737276466
0.4,22,False,0.346807861328125,0.0084936635425856
0.4,23,False,0.34567057291666664,0.007482285064647618
0.4,24,False,0.34463297526041664,0.007367944249966192
0.4,25,False,0.346380615234375,0.006462416447690247
0.4,26,False,0.34459228515625,0.00693525912204364
0.4,27,False,0.34515380859375,0.006908342110736028
0.4,28,False,0.345684814453125,0.005169576848834832
0.4,29,False,0.34527180989583334,0.005784315493622393
0.4,3,False,0.34395751953125,0.006571507251926965
0.4,30,False,0.34466756184895836,0.005460366756657931
